i, j, value
24, 65, 0.13725057883360758
24, 66, 0.7059403518477465
24, 67, 0.7984231756350658
24, 68, 0.9260044896785457
24, 69, 0.27874508250245944
24, 70, 0.15043625589156306
24, 71, 0.21559026663812386
24, 72, 0.5152829643473068
24, 73, 0.6006788003051616
24, 74, 0.2592675418147097
24, 75, 0.5976637432943585
24, 76, 0.625880353508641
24, 77, 0.8299231297737782
24, 78, 0.09410636538665962
24, 79, 0.4410165027255635
24, 80, 0.6386321770121391
24, 81, 0.9416893971901934
24, 82, 0.9263897578288632
24, 83, 0.4360479253021152
24, 84, 0.04726062002115716
24, 85, 0.2515304008468192
24, 86, 0.4840307434896195
24, 87, 0.43416950730717563
24, 88, 0.6315209352466723
24, 89, 0.0569896523013631
24, 90, 0.4206420708421653
24, 91, 0.6282426597887028
24, 92, 0.6222844045281508
24, 93, 0.9285809832131303
24, 94, 0.4464911624976933
24, 95, 0.6880216260552469
24, 96, 0.010635314822982744
24, 97, 0.6889365753949808
24, 98, 0.23909234578585825
24, 99, 0.4349865351129084
25, 0, 0.4155150482692396
25, 1, 0.16459293047225831
25, 2, 0.15034069515411685
25, 3, 0.4418497504362531
25, 4, 0.1169192983269085
25, 5, 0.7371030719974674
25, 6, 0.04363618282282333
25, 7, 0.1685510910909256
25, 8, 0.0893540973938044
25, 9, 0.15502762922704005
25, 10, 0.5101191244762144
25, 11, 0.2534883129343898
25, 12, 0.8120435592805965
25, 13, 0.358226499412751
25, 14, 0.42139072879195516
25, 15, 0.6376994000638171
25, 16, 0.8480523928193255
25, 17, 0.15127490128803844
25, 18, 0.8843305072467686
25, 19, 0.19150884826540293
25, 20, 0.5473835905912308
25, 21, 0.015590508240051593
25, 22, 0.002246553763059933
25, 23, 0.4831255692149158
25, 24, 0.8408561111729757
25, 25, 0.5333620614266323
25, 26, 0.15464387994394868
25, 27, 0.4374731879701792
25, 28, 0.02944318036406479
25, 29, 0.9162077982072948
25, 30, 0.5149278431650818
25, 31, 0.06098192282531112
25, 32, 0.4948731284196859
25, 33, 0.7326377853018151
25, 34, 0.9390143982216439
25, 35, 0.645677846567747
25, 36, 0.942034873376578
25, 37, 0.5906333805136673
25, 38, 0.5803942114138446
25, 39, 0.5752413198468154
25, 40, 0.13215489852405815
25, 41, 0.4192040231842675
25, 42, 0.667091362969312
25, 43, 0.399235757312869
25, 44, 0.4805046734874927
25, 45, 0.030115443230226968
25, 46, 0.9569668136762377
25, 47, 0.34729229214137425
25, 48, 0.09475022319410364
25, 49, 0.5675102149186659
25, 50, 0.0006624062533879815
25, 51, 0.25508571475456177
25, 52, 0.8691193009394828
25, 53, 0.3547706681224182
25, 54, 0.19019179929448282
25, 55, 0.22256416050094852
25, 56, 0.1721049127780352
25, 57, 0.989884903153383
25, 58, 0.07355321373772428
25, 59, 0.9829890686773876
25, 60, 0.9991446921227469
25, 61, 0.03643087941012202
25, 62, 0.16824915311531508
25, 63, 0.546378072247154
25, 64, 0.604303355523997
25, 65, 0.9666260269500384
25, 66, 0.36125151262857047
25, 67, 0.09368509919952583
25, 68, 0.7128174060348224
25, 69, 0.9654582992721985
25, 70, 0.7025868570715822
25, 71, 0.9030599329575048
25, 72, 0.6770569756861049
25, 73, 0.5308551810583096
25, 74, 0.009714732995221298
25, 75, 0.6782544790022207
25, 76, 0.2133580232300537
25, 77, 0.8947643309045861
25, 78, 0.4058161253971587
25, 79, 0.9556180074493135
25, 80, 0.12237962634631083
25, 81, 0.03429085132927667
25, 82, 0.2606432472792912
25, 83, 0.1815383380732163
25, 84, 0.20394714422109483
25, 85, 0.3678560117522718
25, 86, 0.24121414849564082
25, 87, 0.6581535332159548
25, 88, 0.1767705331822248
25, 89, 0.3044607258755899
25, 90, 0.24699107081066474
25, 91, 0.3966728784665856
25, 92, 0.7997143834599003
25, 93, 0.967130330498781
25, 94, 0.45969913282491326
25, 95, 0.20061768452436723
25, 96, 0.4777965648944813
25, 97, 0.14393203600836169
25, 98, 0.06802654653815365
25, 99, 0.25588799039134336
26, 0, 0.37906298794208604
26, 1, 0.9908158361895378
26, 2, 0.5222073776702243
26, 3, 0.24895280757122773
26, 4, 0.43486847543068785
26, 5, 0.8626750429081826
26, 6, 0.8841650266843201
26, 7, 0.41382218854306785
26, 8, 0.8445101159296188
26, 9, 0.78938184039967
26, 10, 0.08314583710911783
26, 11, 0.3784008679662588
26, 12, 0.630189225630695
26, 13, 0.5179211732512428
26, 14, 0.7050832467529464
26, 15, 0.2565088645710273
26, 16, 0.38685251028992584
26, 17, 0.9878020033609868
26, 18, 0.05926303413086864
26, 19, 0.2941139972698188
26, 20, 0.0689723308029937
26, 21, 0.9399378237689251
26, 22, 0.6810944991438804
26, 23, 0.8605628141499151
26, 24, 0.5105428694096426
26, 25, 0.5704918511382956
26, 26, 0.12159877380569128
26, 27, 0.5081125684041938
26, 28, 0.08520215544842136
26, 29, 0.40302524600004197
26, 30, 0.38011932293061346
26, 31, 0.3435240613639573
26, 32, 0.9650093689228894
26, 33, 0.09475093925344591
26, 34, 0.0002698512098694428
26, 35, 0.788598137350169
26, 36, 0.9097290594362053
26, 37, 0.33417413104202365
26, 38, 0.29790530623524847
26, 39, 0.15943010593416107
26, 40, 0.1634661229097626
26, 41, 0.17504274986897916
26, 42, 0.398687910877763
26, 43, 0.9079229409909033
26, 44, 0.5876106188360548
26, 45, 0.96757200351437
26, 46, 0.23353711147404155
26, 47, 0.8674209249541865
26, 48, 0.9351713758400995
26, 49, 0.8600980009048185
26, 50, 0.66591824187395
26, 51, 0.42151568131238537
26, 52, 0.2306158802694228
26, 53, 0.7462167769832228
26, 54, 0.3919771096829695
26, 55, 0.00974084892017324
26, 56, 0.7257269619420678
26, 57, 0.9653245864006595
26, 58, 0.8470160186665547
26, 59, 0.7354107943836306
26, 60, 0.3805255961481332
26, 61, 0.6443688694113362
26, 62, 0.6516193452705098
26, 63, 0.3173440772461207
26, 64, 0.7334093138671015
26, 65, 0.6317807151245334
26, 66, 0.026598067166123784
26, 67, 0.673729064202548
26, 68, 0.19386552423270142
26, 69, 0.44115560026076117
26, 70, 0.6268479648253241
26, 71, 0.09565742881990702
26, 72, 0.3304042320831737
26, 73, 0.1575202019821319
26, 74, 0.8444609411318944
26, 75, 0.9047710498911511
26, 76, 0.0792030559145176
26, 77, 0.8092013528959643
26, 78, 0.6442664729358987
26, 79, 0.9876526581357815
26, 80, 0.5275227834618407
26, 81, 0.9017903963709474
26, 82, 0.1433336606926131
26, 83, 0.2343645261463223
26, 84, 0.2588067662904445
26, 85, 0.43564291679838174
26, 86, 0.933974084919505
26, 87, 0.12014865278558284
26, 88, 0.07776413938577897
26, 89, 0.2102954501964276
26, 90, 0.9281322151104081
26, 91, 0.39962058745539597
26, 92, 0.30274731300358315
26, 93, 0.8359194131506633
26, 94, 0.9676001704002171
26, 95, 0.5456975597534114
26, 96, 0.27433946561222333
26, 97, 0.6059075004492471
26, 98, 0.7414775598080996
26, 99, 0.10470976324621672
27, 0, 0.6887905960057161
27, 1, 0.31023876461124156
27, 2, 0.7781889804227422
27, 3, 0.6439848275668428
27, 4, 0.21595348483401455
27, 5, 0.7325366418872423
27, 6, 0.1719829383499748
27, 7, 0.5993035252792598
27, 8, 0.1418354831056846
27, 9, 0.047368112479329705
27, 10, 0.8296260827753804
27, 11, 0.04598892235518348
27, 12, 0.8579695195376501
27, 13, 0.8763067005764577
27, 14, 0.30965586617938246
27, 15, 0.6170642608920625
27, 16, 0.3825034118594768
27, 17, 0.13190261836559514
27, 18, 0.9864800744445967
27, 19, 0.029669067225177592
27, 20, 0.08022377477618448
27, 21, 0.7218912454998225
27, 22, 0.9446442438478236
27, 23, 0.26216461150251114
27, 24, 0.19797482665650046
27, 25, 0.7791356800966284
27, 26, 0.6621908239274364
27, 27, 0.5893450949824653
27, 28, 0.9274403996008445
27, 29, 0.42583666271005827
27, 30, 0.1596583817772751
27, 31, 0.21074714464069355
27, 32, 0.7829396375919222
27, 33, 0.8045738206535238
27, 34, 0.5958610630038913
27, 35, 0.198529559783446
27, 36, 0.06087608862256044
27, 37, 0.8168411608798989
27, 38, 0.6369200115895168
27, 39, 0.06408202788217932
27, 40, 0.6234236014494489
27, 41, 0.6162035884133866
27, 42, 0.5352072483290247
27, 43, 0.05805524597242351
27, 44, 0.2976043457538856
27, 45, 0.26924422346763077
27, 46, 0.8084394464579415
27, 47, 0.39446024788662604
27, 48, 0.7028425755096703
27, 49, 0.6776522520874264
27, 50, 0.17149174978725945
27, 51, 0.425867060969915
27, 52, 0.6399690531782078
27, 53, 0.812893446282407
27, 54, 0.45100248499771456
27, 55, 0.8306899576936231
27, 56, 0.9460995853844626
27, 57, 0.40464161009272026
27, 58, 0.3353826662072209
27, 59, 0.7706755778391109
27, 60, 0.42879311916088236
27, 61, 0.4290753445960196
27, 62, 0.9277651129799227
27, 63, 0.407693077114069
27, 64, 0.4642855113008192
27, 65, 0.992146777977743
27, 66, 0.9554962609808277
27, 67, 0.1195122361678943
27, 68, 0.7031028928032579
27, 69, 0.13017629656031504
27, 70, 0.6875543138654167
27, 71, 0.5305028091510985
27, 72, 0.8376556090663577
27, 73, 0.7270610675264634
27, 74, 0.23961634791172548
27, 75, 0.2852758801430112
27, 76, 0.36421182824689113
27, 77, 0.879510229184674
27, 78, 0.553182559845985
27, 79, 0.577651141449742
27, 80, 0.10404411494721877
27, 81, 0.13850107224713581
27, 82, 0.9413347506251276
27, 83, 0.3010711880267135
27, 84, 0.2412382326846657
27, 85, 0.14369602811828708
27, 86, 0.527971431219914
27, 87, 0.1804199297239264
27, 88, 0.9983886429946457
27, 89, 0.48342410414317827
27, 90, 0.39344466570202796
27, 91, 0.5404893266610941
27, 92, 0.710444324147334
27, 93, 0.6697638439421054
27, 94, 0.4399389531612683
27, 95, 0.20087941268215892
27, 96, 0.6378951158248088
27, 97, 0.4095606870986037
27, 98, 0.8874852201250114
27, 99, 0.20634707835702348
28, 0, 0.9788792875385252
28, 1, 0.11371835817871856
28, 2, 0.5087470755241249
28, 3, 0.6447409743456339
28, 4, 0.48794782246649815
28, 5, 0.6266792486406186
28, 6, 0.6081744888776137
28, 7, 0.4088895032418638
28, 8, 0.8982529077465704
28, 9, 0.3353895191275622
28, 10, 0.8264711409215829
28, 11, 0.08822445977993598
28, 12, 0.81839782130797
28, 13, 0.3188382891311957
28, 14, 0.03710797478840644
28, 15, 0.29047718929612143
28, 16, 0.5387802695969793
28, 17, 0.6824907162279058
28, 18, 0.12378614767632234
28, 19, 0.6617927418866716
28, 20, 0.33477190636034104
28, 21, 0.9596468630725
28, 22, 0.8200925551124164
28, 23, 0.5456792177403984
28, 24, 0.15406600476965393
28, 25, 0.7852696620068937
28, 26, 0.14014649601135398
28, 27, 0.3711331077064013
28, 28, 0.32424350695602466
28, 29, 0.9003876784288046
28, 30, 0.34777282788610253
28, 31, 0.47510403835987214
28, 32, 0.9298859382726962
28, 33, 0.997626917427836
28, 34, 0.26576528992802784
28, 35, 0.7805841473574064
28, 36, 0.09648236841749203
28, 37, 0.27742322602021297
28, 38, 0.06056021958627733
28, 39, 0.5603590831068622
28, 40, 0.66816534117468
28, 41, 0.21623416277223917
28, 42, 0.9870274789918091
28, 43, 0.5754648555434353
28, 44, 0.9492702893192835
28, 45, 0.42395912513965484
28, 46, 0.9999192937159086
28, 47, 0.19456901793990888
28, 48, 0.9981283007504037
28, 49, 0.21790179402024212
28, 50, 0.6643777648911601
28, 51, 0.8481658071850708
28, 52, 0.2252096010948793
28, 53, 0.6490118678981599
28, 54, 0.07080446637505144
28, 55, 0.4621110546451682
28, 56, 0.018929870181249142
28, 57, 0.3409838696695031
28, 58, 0.7354447670857777
28, 59, 0.755215879983003
28, 60, 0.9342779740554725
28, 61, 0.9508278332709441
28, 62, 0.029122019297355584
28, 63, 0.6972775582712373
28, 64, 0.4072167978746839
28, 65, 0.5164086706273647
28, 66, 0.25956717963687037
28, 67, 0.8991599375623861
28, 68, 0.3655148390069066
28, 69, 0.5078184895530184
28, 70, 0.9961680433262208
28, 71, 0.7845719091386765
28, 72, 0.36662642805139656
28, 73, 0.629288214751169
28, 74, 0.3165211989511747
28, 75, 0.16955119189215406
28, 76, 0.0540485394393726
28, 77, 0.7144414179267025
28, 78, 0.08692617568890393
28, 79, 0.9433577561333086
28, 80, 0.3827926493514512
28, 81, 0.26145933730770843
28, 82, 0.20533183433023594
28, 83, 0.18393187944042189
28, 84, 0.0500293013403017
28, 85, 0.028257648411101677
28, 86, 0.07281608274282758
28, 87, 0.32195788675448567
28, 88, 0.0873285660574995
28, 89, 0.08930170639741908
28, 90, 0.45769562844693723
28, 91, 0.3063865335604553
28, 92, 0.3986356392800846
28, 93, 0.09782012297993137
28, 94, 0.5879998654349591
28, 95, 0.21291391550068728
28, 96, 0.7411913069632594
28, 97, 0.4668874380968031
28, 98, 0.439425318491807
28, 99, 0.778716168038308
29, 0, 0.009805797158328189
29, 1, 0.3332486368087364
29, 2, 0.7283604916866773
29, 3, 0.4351098459165613
29, 4, 0.8568131150535908
29, 5, 0.8705127817456603
29, 6, 0.22401272276469053
29, 7, 0.2816666574486285
29, 8, 0.2997133082054586
29, 9, 0.8803296759551978
29, 10, 0.09746488265591546
29, 11, 0.12736698030829308
29, 12, 0.6163322234951801
29, 13, 0.5843436549400143
29, 14, 0.9442452569261471
29, 15, 0.8301652545416861
29, 16, 0.7293159892729512
29, 17, 0.7100152449683943
29, 18, 0.2316499232265351
29, 19, 0.41795860788950534
29, 20, 0.06555528011257983
29, 21, 0.5010924963996047
29, 22, 0.9793151017370271
29, 23, 0.6364015410900359
29, 24, 0.053641802081166534
29, 25, 0.6623318620598159
29, 26, 0.9327327075671846
29, 27, 0.5880404899724475
29, 28, 0.9427898226467482
29, 29, 0.46335430853945403
29, 30, 0.31896895706448114
29, 31, 0.16270925582992202
29, 32, 0.6542109768682435
29, 33, 0.739323321150711
29, 34, 0.07644588355426174
29, 35, 0.8714718452402237
29, 36, 0.04895799675918666
29, 37, 0.251313069470232
29, 38, 0.9331994844138255
29, 39, 0.5373669443755368
29, 40, 0.8393897724947427
29, 41, 0.007060478667508807
29, 42, 0.9102720841530705
29, 43, 0.12021035951960646
29, 44, 0.5216728690592912
29, 45, 0.8520981107414464
29, 46, 0.04382203779631566
29, 47, 0.372381402466876
29, 48, 0.985552425887984
29, 49, 0.04040067833694416
29, 50, 0.6088488607755016
29, 51, 0.021490558306968333
29, 52, 0.8992021220378712
29, 53, 0.04152694217166286
29, 54, 0.6651509571246952
29, 55, 0.37701746184775775
29, 56, 0.09363125263399463
29, 57, 0.09571065153133618
29, 58, 0.9660113876207624
29, 59, 0.263327896208269
29, 60, 0.04461887360659922
29, 61, 0.39271778313960837
29, 62, 0.5340827080706458
29, 63, 0.8301147570754568
29, 64, 0.47288059095011714
29, 65, 0.66777613880805
29, 66, 0.27773113395827476
29, 67, 0.8438753107327465
29, 68, 0.3283516884354437
29, 69, 0.4425393407180189
29, 70, 0.56503244748334
29, 71, 0.670682559953074
29, 72, 0.4895763636091629
29, 73, 0.7152835857831137
29, 74, 0.01315983431219292
29, 75, 0.4985536683038979
29, 76, 0.5400709085658567
29, 77, 0.40948151634156893
29, 78, 0.5934225725478585
29, 79, 0.8862691623805677
29, 80, 0.49281684443409046
29, 81, 0.8436670704052865
29, 82, 0.50794951013526
29, 83, 0.5544290264457977
29, 84, 0.9152036908818844
29, 85, 0.9620670269951124
29, 86, 0.3690988716742042
29, 87, 0.37563252079990106
29, 88, 0.12736235605646917
29, 89, 0.31439546631390003
29, 90, 0.5305019274164987
29, 91, 0.843008830443631
29, 92, 0.48342631878204223
29, 93, 0.84924176087878
29, 94, 0.37945372399253396
29, 95, 0.9550336486972152
29, 96, 0.4765546015299611
29, 97, 0.9045901619672985
29, 98, 0.024810661914122067
29, 99, 0.770141918234188
30, 0, 0.6583441154981929
30, 1, 0.6349022160191569
30, 2, 0.25014055072928787
30, 3, 0.8413340714042656
30, 4, 0.3127236093373901
30, 5, 0.381334414807571
30, 6, 0.12847956161991636
30, 7, 0.20438740747864603
30, 8, 0.80745892138252
30, 9, 0.8854254974528246
30, 10, 0.060832074771970834
30, 11, 0.09591081083233399
30, 12, 0.32440406996699556
30, 13, 0.8907642784255944
30, 14, 0.4032179107457927
30, 15, 0.8821438070096862
30, 16, 0.7547979246369136
30, 17, 0.9313334212399832
30, 18, 0.6134359050532662
30, 19, 0.6541649614664741
30, 20, 0.7029063001707911
30, 21, 0.6415613028934953
30, 22, 0.65221213319111
30, 23, 0.048169907076635377
30, 24, 0.6049206342201177
30, 25, 0.8629076293262937
30, 26, 0.2894785963678549
30, 27, 0.2895270146831068
30, 28, 0.16331472922460366
30, 29, 0.26876323369136235
30, 30, 0.966195800173281
30, 31, 0.798925648474615
30, 32, 0.8890433957624373
30, 33, 0.9477818579921358
30, 34, 0.16352306866574307
30, 35, 0.9538190094346631
30, 36, 0.44531537370602214
30, 37, 0.8198240252526031
30, 38, 0.8803075319497152
30, 39, 0.559651891538672
30, 40, 0.007611884215046771
30, 41, 0.8731468692198594
30, 42, 0.01276863465478073
30, 43, 0.8711566277561276
30, 44, 0.29273893982057375
30, 45, 0.5084841712767685
30, 46, 0.3658778490923318
30, 47, 0.32001117409003366
30, 48, 0.08513287942691605
30, 49, 0.1424201081132609
30, 50, 0.26483179321848094
30, 51, 0.7371273271027234
30, 52, 0.05250420450485138
30, 53, 0.3921749980316811
30, 54, 0.6453733796223594
30, 55, 0.09723889431178723
30, 56, 0.7112485334266696
30, 57, 0.7547452696362971
30, 58, 0.3568859386354878
30, 59, 0.027315821288103392
30, 60, 0.7060233784016635
30, 61, 0.14123410181259632
30, 62, 0.9327426691692904
30, 63, 0.019624221585381796
30, 64, 0.7090822714253281
30, 65, 0.23052980031505843
30, 66, 0.856427234205035
30, 67, 0.36882182707687217
30, 68, 0.15437868537977562
30, 69, 0.40054042936865564
30, 70, 0.9112443329344454
30, 71, 0.49469117090117565
30, 72, 0.030202328323945538
30, 73, 0.9065319870163812
30, 74, 0.9509177312692724
30, 75, 0.9366372151629951
30, 76, 0.44501374416045725
30, 77, 0.33305862781028217
30, 78, 0.887984040556476
30, 79, 0.5856041257198659
30, 80, 0.2713378210790135
30, 81, 0.7337379055574597
30, 82, 0.9518558879945282
30, 83, 0.18992416776341103
30, 84, 0.5708334711173835
30, 85, 0.7338261278486385
30, 86, 0.45034588183315505
30, 87, 0.23296910667847293
30, 88, 0.06639729931403338
30, 89, 0.1078596854351217
30, 90, 0.09852477743094179
30, 91, 0.09773512683979857
30, 92, 0.8221471728776147
30, 93, 0.9368081557700486
30, 94, 0.9992629351238917
30, 95, 0.38252270268050315
30, 96, 0.6260890985600447
30, 97, 0.5857248230051804
30, 98, 0.7179321410773581
30, 99, 0.35229155648116184
31, 0, 0.11671499126524199
31, 1, 0.9044531929239213
31, 2, 0.6218721652841368
31, 3, 0.39433524488264093
31, 4, 0.013438663644739113
31, 5, 0.6385577044571863
31, 6, 0.04913933616683375
31, 7, 0.4618822358960111
31, 8, 0.38575178713592884
31, 9, 0.22689012840486766
31, 10, 0.1284043121496874
31, 11, 0.9823578602468396
31, 12, 0.8667284641637105
31, 13, 0.7655636142893841
31, 14, 0.3442557309247467
31, 15, 0.991403156694736
31, 16, 0.9104385804471545
31, 17, 0.7680156659127825
31, 18, 0.657214034467281
31, 19, 0.5054088432557571
31, 20, 0.8650032499769994
31, 21, 0.9078470538018241
31, 22, 0.3156894826275539
31, 23, 0.34485428580062816
31, 24, 0.5600695310553293
31, 25, 0.6408445759628999
31, 26, 0.43105839116761313
31, 27, 0.67220041220768
31, 28, 0.7625695521667669
31, 29, 0.8445379253095043
31, 30, 0.9130584269344331
31, 31, 0.8761515576497138
31, 32, 0.4204862002902222
31, 33, 0.1693975270350443
31, 34, 0.3355813732170778
31, 35, 0.7555044114541561
31, 36, 0.4063150426514357
31, 37, 0.6124428897425678
31, 38, 0.5024979450943857
31, 39, 0.6125045628739104
31, 40, 0.7454146656534463
31, 41, 0.8144996649004312
31, 42, 0.640473549822105
31, 43, 0.499790855855614
31, 44, 0.6112973893135414
31, 45, 0.38262033913552596
31, 46, 0.07308240240199537
31, 47, 0.4866658156499195
31, 48, 0.23034504456973004
31, 49, 0.5644421921294553
31, 50, 0.39246133597612975
31, 51, 0.1151582137122682
31, 52, 0.38107697237355964
31, 53, 0.6301322121086951
31, 54, 0.1540303032722301
31, 55, 0.312000985287599
31, 56, 0.002624392257465802
31, 57, 0.043616295810769645
31, 58, 0.7091817773132674
31, 59, 0.21645931880632874
31, 60, 0.8066926369687678
31, 61, 0.5639215502169883
31, 62, 0.5275779705721311
31, 63, 0.12329482298406524
31, 64, 0.17310596681555246
31, 65, 0.21698027398811037
31, 66, 0.1521164178673995
31, 67, 0.5490284414339874
31, 68, 0.057442017591557315
31, 69, 0.3874021181989582
31, 70, 0.3406531316819911
31, 71, 0.07289690619798816
31, 72, 0.4704380210347201
31, 73, 0.7469613968361211
31, 74, 0.402866013747074
31, 75, 0.0907962997233277
31, 76, 0.2904805855785515
31, 77, 0.3377147867522369
31, 78, 0.9661588842392363
31, 79, 0.7865381992196692
31, 80, 0.7316920434187668
31, 81, 0.402174685400693
31, 82, 0.5077303137898955
31, 83, 0.8596528831260946
31, 84, 0.7132183825935537
31, 85, 0.15923683014688061
31, 86, 0.8563576275859783
31, 87, 0.140900999405409
31, 88, 0.3481804034622328
31, 89, 0.5079504449630806
31, 90, 0.55347173494015
31, 91, 0.12942821251393055
31, 92, 0.9539894028241434
31, 93, 0.9049436699910598
31, 94, 0.44238523029632604
31, 95, 0.02331366589009476
31, 96, 0.08224632774914942
31, 97, 0.11015954673572981
31, 98, 0.7651077425518413
31, 99, 0.663119431010951
32, 0, 0.1264670196396368
32, 1, 0.11647194849626774
32, 2, 0.14320202039685237
32, 3, 0.06111516791555649
32, 4, 0.23759541090784297
32, 5, 0.6630421425980778
32, 6, 0.780140430910569
32, 7, 0.48174003241881824
32, 8, 0.18779560676116935
32, 9, 0.48589383000729525
32, 10, 0.6475239332465763
32, 11, 0.36461355469936285
32, 12, 0.7725422301652642
32, 13, 0.5720307227981727
32, 14, 0.9170159702692341
32, 15, 0.26007216319293447
32, 16, 0.9454676444266349
32, 17, 0.7000087488633262
32, 18, 0.8221904477452421
32, 19, 0.8030331476876547
32, 20, 0.488257924825787
32, 21, 0.9674776068850848
32, 22, 0.47904390864603397
32, 23, 0.13798808568304943
32, 24, 0.4678474673394112
32, 25, 0.11923079973691453
32, 26, 0.3329156820177607
32, 27, 0.8060888613020706
32, 28, 0.8863600023778908
32, 29, 0.19671372119592145
32, 30, 0.2867522172816024
32, 31, 0.405784883728718
32, 32, 0.8097715394305633
32, 33, 0.246564416052237
32, 34, 0.04770698945392493
32, 35, 0.3672604010789676
32, 36, 0.04225183908011587
32, 37, 0.24423190254356486
32, 38, 0.2503425240314362
32, 39, 0.4616776464691381
32, 40, 0.12457211453767059
32, 41, 0.10450249839989056
32, 42, 0.3225457810228658
32, 43, 0.4116982319555137
32, 44, 0.32445687429283177
32, 45, 0.4734653811965992
32, 46, 0.010071092809328608
32, 47, 0.8555115809114698
32, 48, 0.16311439672143302
32, 49, 0.564835514183133
32, 50, 0.33840042046311214
32, 51, 0.41625983813318046
32, 52, 0.4335263004565938
32, 53, 0.6493949806516475
32, 54, 0.048728182090369554
32, 55, 0.545672916952028
32, 56, 0.46738073646903955
32, 57, 0.1832280542586504
32, 58, 0.4864834147441195
32, 59, 0.08714893170393756
32, 60, 0.2288433475193682
32, 61, 0.31643013974599543
32, 62, 0.9563405240709663
32, 63, 0.7112827754184464
32, 64, 0.9738976974161652
32, 65, 0.44737514465172745
32, 66, 0.15343860759582584
32, 67, 0.24515495258839892
32, 68, 0.9695492969727196
32, 69, 0.9437821251601038
32, 70, 0.8088314094448044
32, 71, 0.2508949654384137
32, 72, 0.7366389013984106
32, 73, 0.35833427811625373
32, 74, 0.28012647207466523
32, 75, 0.9878427402756749
32, 76, 0.9479144461947169
32, 77, 0.2782775848877461
32, 78, 0.8568989324782207
32, 79, 0.34879969337183614
32, 80, 0.8447992354697139
32, 81, 0.61782829817436
32, 82, 0.8597860407512617
32, 83, 0.029885945824838167
32, 84, 0.7455506253505879
32, 85, 0.07368931711769244
32, 86, 0.5420687601420041
32, 87, 0.7304620698548757
32, 88, 0.09632700953827711
32, 89, 0.3241313010372824
32, 90, 0.5227450563852911
32, 91, 0.1897407296946736
32, 92, 0.26417763090528534
32, 93, 0.8933687626551504
32, 94, 0.8864930055910395
32, 95, 0.12047315454675322
32, 96, 0.8443321323537293
32, 97, 0.8367754575888239
32, 98, 0.7249445374105042
32, 99, 0.015394494678682813
33, 0, 0.5555854367061126
33, 1, 0.26837696649738274
33, 2, 0.9494603595402916
33, 3, 0.9793188131702503
33, 4, 0.522389859234391
33, 5, 0.4984282754892603
33, 6, 0.049984806033974816
33, 7, 0.994706378391121
33, 8, 0.014141785795136808
33, 9, 0.08537726225382036
33, 10, 0.4437255880962514
33, 11, 0.26762837358865976
33, 12, 0.15686576856070544
33, 13, 0.47041100849771034
33, 14, 0.41731584046407333
33, 15, 0.35067924710679
33, 16, 0.8479955158276373
33, 17, 0.29606413537753373
33, 18, 0.4636422989424611
33, 19, 0.010212206980559135
33, 20, 0.7628977259743385
33, 21, 0.32981501965598214
33, 22, 0.4478729479770599
33, 23, 0.37079104388775785
33, 24, 0.93284216807425
33, 25, 0.6910540357573685
33, 26, 0.30799165081451585
33, 27, 0.9416406365699268
33, 28, 0.5701795168436302
33, 29, 0.8245178030525383
33, 30, 0.8436262685587751
33, 31, 0.8979691855562354
33, 32, 0.7466240676935363
33, 33, 0.8440595834635126
33, 34, 0.9194698982572947
33, 35, 0.10783413611926396
33, 36, 0.06666655644119457
33, 37, 0.78012467876712
33, 38, 0.36224518047567333
33, 39, 0.40720638227370853
33, 40, 0.89811585498538
33, 41, 0.598433639497191
33, 42, 0.6592942262796817
33, 43, 0.7530885010952254
33, 44, 0.28260803191614803
33, 45, 0.7194732591057207
33, 46, 0.3922312686548439
33, 47, 0.9107104563302477
33, 48, 0.5907589506369053
33, 49, 0.1829150918836875
33, 50, 0.7355450197927638
33, 51, 0.872887911576532
33, 52, 0.9875272426876097
33, 53, 0.9180064389691623
33, 54, 0.3979120039536873
33, 55, 0.2344606827222151
33, 56, 0.7352614370957739
33, 57, 0.15437744674735177
33, 58, 0.24291508676583773
33, 59, 0.8468971006752747
33, 60, 0.6224779325418366
33, 61, 0.3901362328063953
33, 62, 0.9004788748798451
33, 63, 0.4140806942421569
33, 64, 0.6263725498986635
33, 65, 0.12480998608524063
33, 66, 0.11144722970749155
33, 67, 0.8214839306191246
33, 68, 0.466840801769033
33, 69, 0.8430500605831892
33, 70, 0.7728342891920317
33, 71, 0.390022367408588
33, 72, 0.22942532493205303
33, 73, 0.030768784156437357
33, 74, 0.10269188139893226
33, 75, 0.943769425991025
33, 76, 0.8537275847752896
33, 77, 0.6650250274749511
33, 78, 0.02302625349912768
33, 79, 0.8037160993435521
33, 80, 0.5021208784895922
33, 81, 0.7788508138437172
33, 82, 0.7575424884442737
33, 83, 0.3972468024454293
33, 84, 0.2996069323139213
33, 85, 0.95210948156558
33, 86, 0.3565635907160877
33, 87, 0.6877356185777889
33, 88, 0.20139450461754294
33, 89, 0.03528110413165508
33, 90, 0.6248866493687771
33, 91, 0.9647433271501957
33, 92, 0.3378276164609797
33, 93, 0.4343357263057862
33, 94, 0.6985270750648597
33, 95, 0.70043640422772
33, 96, 0.47571128019442077
33, 97, 0.4494454868318587
33, 98, 0.6047784043940844
33, 99, 0.2528008387309644
34, 0, 0.9022809679001449
34, 1, 0.2012926874262979
34, 2, 0.920420138570578
